WeekEnding,HSCP,SIMDQuintile,AdmissionType,AdmissionTypeQF,NumberAdmissions,Average20182019,PercentVariation
20201115,S37000026,2,All,d,7,3,133.3
20201115,S37000026,3,All,d,19,25.5,-25.5
20201115,S37000026,4,All,d,30,28,7.1
20201115,S37000027,1,All,d,78,86.5,-9.8
20201115,S37000027,2,All,d,73,96,-24
20201115,S37000027,3,All,d,70,74.5,-6
20201115,S37000027,4,All,d,50,54,-7.4
20201115,S37000027,5,All,d,41,68,-39.7
20201115,S37000028,1,All,d,214,247.5,-13.5
20201115,S37000028,2,All,d,188,247.5,-24
20201115,S37000028,3,All,d,135,198.5,-32
20201115,S37000028,4,All,d,108,157,-31.2
20201115,S37000028,5,All,d,110,131,-16
20201115,S37000029,1,All,d,124,125,-0.8
20201115,S37000029,2,All,d,70,97.5,-28.2
20201115,S37000029,3,All,d,35,42,-16.7
20201115,S37000029,4,All,d,17,17.5,-2.9
20201115,S37000029,5,All,d,6,11,-45.5
20201115,S37000030,1,All,d,92,105.5,-12.8
20201115,S37000030,2,All,d,133,183.5,-27.5
20201115,S37000030,3,All,d,93,111.5,-16.6
20201115,S37000030,4,All,d,67,83.5,-19.8
20201115,S37000030,5,All,d,58,72,-19.4
20201115,S37000031,2,All,d,20,14.5,37.9
20201115,S37000031,3,All,d,70,68.5,2.2
20201115,S37000032,1,All,d,229,296.5,-22.8
20201115,S37000032,2,All,d,197,290,-32.1
20201115,S37000032,3,All,d,195,232.5,-16.1
20201115,S37000032,4,All,d,150,208,-27.9
20201115,S37000032,5,All,d,140,167,-16.2
20201115,S37000033,1,All,d,20,32.5,-38.5
20201115,S37000033,2,All,d,66,64,3.1
20201115,S37000033,3,All,d,91,99,-8.1
20201115,S37000033,4,All,d,115,158.5,-27.4
20201115,S37000033,5,All,d,93,98,-5.1
20201115,S37000034,1,All,d,870,1126,-22.7
20201115,S37000034,2,All,d,249,311,-19.9
20201115,S37000034,3,All,d,163,204,-20.1
20201115,S37000034,4,All,d,119,173.5,-31.4
20201115,S37000034,5,All,d,98,131,-25.2
20201115,S37000035,1,All,d,412,467,-11.8
20201115,S37000035,2,All,d,286,323.5,-11.6
20201115,S37000035,3,All,d,111,145.5,-23.7
20201115,S37000035,4,All,d,117,150,-22
20201115,S37000035,5,All,d,73,80,-8.8
20201122,S37000001,1,All,d,71,67,6
20201122,S37000001,2,All,d,120,133,-9.8
20201122,S37000001,3,All,d,73,91,-19.8
20201122,S37000001,4,All,d,65,73.5,-11.6
20201122,S37000001,5,All,d,123,164,-25
20201122,S37000002,1,All,d,9,24,-62.5
20201122,S37000002,2,All,d,52,64.5,-19.4
20201122,S37000002,3,All,d,95,133.5,-28.8
20201122,S37000002,4,All,d,168,236.5,-29
20201122,S37000002,5,All,d,112,151,-25.8
20201122,S37000003,1,All,d,30,29.5,1.7
20201122,S37000003,2,All,d,95,75,26.7
20201122,S37000003,3,All,d,75,88,-14.8
20201122,S37000003,4,All,d,89,79.5,11.9
20201122,S37000003,5,All,d,34,36.5,-6.8
20201122,S37000004,1,All,d,28,25.5,9.8
20201122,S37000004,2,All,d,39,49.5,-21.2
20201122,S37000004,3,All,d,84,108,-22.2
20201122,S37000004,4,All,d,54,49,10.2
20201122,S37000004,5,All,d,14,19,-26.3
20201122,S37000005,1,All,d,92,120,-23.3
20201122,S37000005,2,All,d,61,100.5,-39.3
20201122,S37000005,3,All,d,67,86,-22.1
20201122,S37000005,4,All,d,94,102.5,-8.3
20201122,S37000005,5,All,d,72,91.5,-21.3
20201122,S37000006,1,All,d,50,66.5,-24.8
20201122,S37000006,2,All,d,121,128,-5.5
20201122,S37000006,3,All,d,147,184.5,-20.3
20201122,S37000006,4,All,d,40,80.5,-50.3
20201122,S37000006,5,All,d,25,39.5,-36.7
20201122,S37000007,1,All,d,193,217,-11.1
20201122,S37000007,2,All,d,77,99,-22.2
20201122,S37000007,3,All,d,42,41,2.4
20201122,S37000007,4,All,d,44,58.5,-24.8
20201122,S37000007,5,All,d,53,57,-7
20201122,S37000008,1,All,d,131,158.5,-17.4
20201122,S37000008,2,All,d,82,110.5,-25.8
20201122,S37000008,3,All,d,42,71.5,-41.3
20201122,S37000008,4,All,d,45,51.5,-12.6
20201122,S37000008,5,All,d,27,32.5,-16.9
20201122,S37000009,1,All,d,14,17.5,-20
20201122,S37000009,2,All,d,51,57,-10.5
20201122,S37000009,3,All,d,31,21.5,44.2
20201122,S37000009,4,All,d,50,66,-24.2
20201122,S37000009,5,All,d,108,117,-7.7
20201122,S37000010,1,All,d,14,15,-6.7
20201122,S37000010,2,All,d,115,78,47.4
20201122,S37000010,3,All,d,54,57.5,-6.1
20201122,S37000010,4,All,d,55,46,19.6
20201122,S37000010,5,All,d,45,32.5,38.5
20201122,S37000011,1,All,d,20,13.5,48.1
20201122,S37000011,2,All,d,21,31,-32.3
20201122,S37000011,3,All,d,16,20.5,-22
20201122,S37000011,4,All,d,44,48.5,-9.3
20201122,S37000011,5,All,d,74,123,-39.8
20201122,S37000012,1,All,d,183,198,-7.6
20201122,S37000012,2,All,d,182,189,-3.7
20201122,S37000012,3,All,d,110,141.5,-22.3
20201122,S37000012,4,All,d,164,184,-10.9
20201122,S37000012,5,All,d,331,394,-16
20201122,S37000013,1,All,d,72,133,-45.9
20201122,S37000013,2,All,d,115,169.5,-32.2
20201122,S37000013,3,All,d,95,155.5,-38.9
20201122,S37000013,4,All,d,61,86,-29.1
20201122,S37000013,5,All,d,55,87,-36.8
20201122,S37000016,1,All,d,80,97,-17.5
20201122,S37000016,2,All,d,114,149.5,-23.7
20201122,S37000016,3,All,d,201,232,-13.4
20201122,S37000016,4,All,d,169,194,-12.9
20201122,S37000016,5,All,d,33,49.5,-33.3
20201122,S37000017,1,All,d,95,126.5,-24.9
20201122,S37000017,2,All,d,20,33,-39.4
20201122,S37000017,3,All,d,26,30.5,-14.8
20201122,S37000017,4,All,d,21,28,-25
20201122,S37000017,5,All,d,24,30.5,-21.3
20201122,S37000018,1,All,d,15,23,-34.8
20201122,S37000018,2,All,d,86,90.5,-5
20201122,S37000018,3,All,d,65,63.5,2.4
20201122,S37000018,4,All,d,24,36,-33.3
20201122,S37000018,5,All,d,30,25.5,17.6
20201122,S37000019,1,All,d,10,13.5,-25.9
20201122,S37000019,2,All,d,42,45.5,-7.7
20201122,S37000019,3,All,d,86,82.5,4.2
20201122,S37000019,4,All,d,76,88,-13.6
20201122,S37000019,5,All,d,16,19,-15.8
20201122,S37000020,1,All,d,176,225.5,-22
20201122,S37000020,2,All,d,80,77,3.9
20201122,S37000020,3,All,d,54,56.5,-4.4
20201122,S37000020,4,All,d,24,50.5,-52.5
20201122,S37000020,5,All,d,16,19,-15.8
20201122,S37000022,2,All,d,13,13,0
20201122,S37000022,3,All,d,21,12,75
20201122,S37000022,4,All,d,32,35,-8.6
20201122,S37000024,1,All,d,112,167,-32.9
20201122,S37000024,2,All,d,100,123,-18.7
20201122,S37000024,3,All,d,66,78.5,-15.9
20201122,S37000024,4,All,d,50,64.5,-22.5
20201122,S37000024,5,All,d,74,87.5,-15.4
20201122,S37000025,1,All,d,19,22,-13.6
20201122,S37000025,2,All,d,64,63,1.6
20201122,S37000025,3,All,d,89,129,-31
20201122,S37000025,4,All,d,72,94,-23.4
20201122,S37000025,5,All,d,15,21.5,-30.2
20201122,S37000026,3,All,d,18,24,-25
20201122,S37000026,4,All,d,33,35.5,-7
20201122,S37000027,1,All,d,72,93,-22.6
20201122,S37000027,2,All,d,81,115,-29.6
20201122,S37000027,3,All,d,65,86.5,-24.9
20201122,S37000027,4,All,d,46,50.5,-8.9
20201122,S37000027,5,All,d,51,59.5,-14.3
20201122,S37000028,1,All,d,200,255.5,-21.7
20201122,S37000028,2,All,d,191,255.5,-25.2
20201122,S37000028,3,All,d,129,183.5,-29.7
20201122,S37000028,4,All,d,125,148.5,-15.8
20201122,S37000028,5,All,d,99,133,-25.6
20201122,S37000029,1,All,d,96,124.5,-22.9
20201122,S37000029,2,All,d,81,66,22.7
20201122,S37000029,3,All,d,42,48.5,-13.4
20201122,S37000029,4,All,d,22,20,10
20201122,S37000029,5,All,d,10,10.5,-4.8
20201122,S37000030,1,All,d,86,110,-21.8
20201122,S37000030,2,All,d,169,207,-18.4
20201122,S37000030,3,All,d,97,101,-4
20201122,S37000030,4,All,d,85,98.5,-13.7
20201122,S37000030,5,All,d,66,60,10
20201122,S37000031,2,All,d,15,19.5,-23.1
20201122,S37000031,3,All,d,65,81.5,-20.2
20201122,S37000032,1,All,d,232,286.5,-19
20201122,S37000032,2,All,d,214,281,-23.8
20201122,S37000032,3,All,d,201,228,-11.8
20201122,S37000032,4,All,d,167,216,-22.7
20201122,S37000032,5,All,d,148,161.5,-8.4
20201122,S37000033,1,All,d,24,31.5,-23.8
20201122,S37000033,2,All,d,59,64,-7.8
20201122,S37000033,3,All,d,85,89.5,-5
20201122,S37000033,4,All,d,124,132,-6.1
20201122,S37000033,5,All,d,79,93,-15.1
20201122,S37000034,1,All,d,899,1074.5,-16.3
20201122,S37000034,2,All,d,268,316.5,-15.3
20201122,S37000034,3,All,d,158,205,-22.9
20201122,S37000034,4,All,d,129,158.5,-18.6
20201122,S37000034,5,All,d,92,116,-20.7
20201122,S37000035,1,All,d,336,450,-25.3
20201122,S37000035,2,All,d,265,329.5,-19.6
20201122,S37000035,3,All,d,142,143,-0.7
20201122,S37000035,4,All,d,115,148,-22.3
20201122,S37000035,5,All,d,61,83,-26.5
20201129,S37000001,1,All,d,60,85,-29.4
20201129,S37000001,2,All,d,131,147.5,-11.2
20201129,S37000001,3,All,d,77,81,-4.9
20201129,S37000001,4,All,d,66,77.5,-14.8
20201129,S37000001,5,All,d,137,152.5,-10.2
20201129,S37000002,1,All,d,12,17.5,-31.4
20201129,S37000002,2,All,d,52,80,-35
20201129,S37000002,3,All,d,105,134,-21.6
20201129,S37000002,4,All,d,187,234.5,-20.3
20201129,S37000002,5,All,d,127,156.5,-18.8
20201129,S37000003,1,All,d,26,21,23.8
20201129,S37000003,2,All,d,60,84.5,-29
20201129,S37000003,3,All,d,67,96,-30.2
20201129,S37000003,4,All,d,79,91.5,-13.7
20201129,S37000003,5,All,d,26,35.5,-26.8
20201129,S37000004,1,All,d,34,36.5,-6.8
20201129,S37000004,2,All,d,38,52.5,-27.6
20201129,S37000004,3,All,d,78,113.5,-31.3
20201129,S37000004,4,All,d,61,48.5,25.8
20201129,S37000004,5,All,d,12,18.5,-35.1
20201129,S37000005,1,All,d,73,134.5,-45.7
20201129,S37000005,2,All,d,82,112.5,-27.1
20201129,S37000005,3,All,d,50,84,-40.5
20201129,S37000005,4,All,d,58,118,-50.8
20201129,S37000005,5,All,d,71,79,-10.1
20201129,S37000006,1,All,d,34,55.5,-38.7
20201129,S37000006,2,All,d,114,123.5,-7.7
20201129,S37000006,3,All,d,151,185,-18.4
20201129,S37000006,4,All,d,51,67.5,-24.4
20201129,S37000006,5,All,d,25,34,-26.5
20201129,S37000007,1,All,d,176,213,-17.4
20201129,S37000007,2,All,d,95,102.5,-7.3
20201129,S37000007,3,All,d,42,48.5,-13.4
20201129,S37000007,4,All,d,59,52.5,12.4
20201129,S37000007,5,All,d,56,53,5.7
20201129,S37000008,1,All,d,108,143.5,-24.7
20201129,S37000008,2,All,d,82,97,-15.5
20201129,S37000008,3,All,d,43,56.5,-23.9
20201129,S37000008,4,All,d,40,55,-27.3
20201129,S37000008,5,All,d,31,32.5,-4.6
20201129,S37000009,1,All,d,13,11.5,13
20201129,S37000009,2,All,d,53,70,-24.3
20201129,S37000009,3,All,d,20,21,-4.8
20201129,S37000009,4,All,d,44,54.5,-19.3
20201129,S37000009,5,All,d,86,133,-35.3
20201129,S37000010,1,All,d,19,22,-13.6
20201129,S37000010,2,All,d,76,90,-15.6
20201129,S37000010,3,All,d,59,62.5,-5.6
20201129,S37000010,4,All,d,49,51,-3.9
20201129,S37000010,5,All,d,36,40,-10
20201129,S37000011,1,All,d,19,23,-17.4
20201129,S37000011,2,All,d,19,28.5,-33.3
20201129,S37000011,3,All,d,11,22.5,-51.1
20201129,S37000011,4,All,d,39,52,-25
20201129,S37000011,5,All,d,79,102,-22.5
20201129,S37000012,1,All,d,169,182,-7.1
20201129,S37000012,2,All,d,162,180.5,-10.2
20201129,S37000012,3,All,d,124,135.5,-8.5
20201129,S37000012,4,All,d,159,171,-7
20201129,S37000012,5,All,d,346,380.5,-9.1
20201129,S37000013,1,All,d,82,131,-37.4
20201129,S37000013,2,All,d,115,175.5,-34.5
20201129,S37000013,3,All,d,97,164.5,-41
20201129,S37000013,4,All,d,62,94.5,-34.4
20201129,S37000013,5,All,d,63,73,-13.7
20201129,S37000016,1,All,d,66,77.5,-14.8
20201129,S37000016,2,All,d,139,140.5,-1.1
20201129,S37000016,3,All,d,188,248,-24.2
20201129,S37000016,4,All,d,150,193.5,-22.5
20201129,S37000016,5,All,d,37,49.5,-25.3
20201129,S37000017,1,All,d,78,132,-40.9
20201129,S37000017,2,All,d,27,33.5,-19.4
20201129,S37000017,3,All,d,21,29.5,-28.8
20201129,S37000017,4,All,d,18,26.5,-32.1
20201129,S37000017,5,All,d,30,24,25
20201129,S37000018,1,All,d,21,31,-32.3
20201129,S37000018,2,All,d,82,99.5,-17.6
20201129,S37000018,3,All,d,54,60.5,-10.7
20201129,S37000018,4,All,d,31,48.5,-36.1
20201129,S37000018,5,All,d,29,25,16
20201129,S37000019,1,All,d,12,7,71.4
20201129,S37000019,2,All,d,34,52.5,-35.2
20201129,S37000019,3,All,d,69,76,-9.2
20201129,S37000019,4,All,d,62,90.5,-31.5
20201129,S37000019,5,All,d,19,29,-34.5
20201129,S37000020,1,All,d,156,233.5,-33.2
20201129,S37000020,2,All,d,72,90,-20
20201129,S37000020,3,All,d,52,74,-29.7
20201129,S37000020,4,All,d,46,57.5,-20
20201129,S37000020,5,All,d,20,28.5,-29.8
20201129,S37000022,2,All,d,11,8.5,29.4
20201129,S37000022,3,All,d,9,13.5,-33.3
20201129,S37000022,4,All,d,36,32.5,10.8
20201129,S37000024,1,All,d,103,157.5,-34.6
20201129,S37000024,2,All,d,106,139.5,-24
20201129,S37000024,3,All,d,63,85,-25.9
20201129,S37000024,4,All,d,52,59,-11.9
20201129,S37000024,5,All,d,77,80,-3.8
20201129,S37000025,1,All,d,16,29.5,-45.8
20201129,S37000025,2,All,d,49,53,-7.5
20201129,S37000025,3,All,d,104,130.5,-20.3
20201129,S37000025,4,All,d,60,95.5,-37.2
20201129,S37000025,5,All,d,15,29.5,-49.2
20201129,S37000026,3,All,d,20,26.5,-24.5
20201129,S37000026,4,All,d,20,27.5,-27.3
20201129,S37000027,1,All,d,67,79.5,-15.7
20201129,S37000027,2,All,d,83,96,-13.5
20201129,S37000027,3,All,d,60,69.5,-13.7
20201129,S37000027,4,All,d,33,43,-23.3
20201129,S37000027,5,All,d,48,67,-28.4
20201129,S37000028,1,All,d,185,244,-24.2
20201129,S37000028,2,All,d,175,244,-28.3
20201129,S37000028,3,All,d,145,206,-29.6
20201129,S37000028,4,All,d,137,143.5,-4.5
20201129,S37000028,5,All,d,88,129,-31.8
20201129,S37000029,1,All,d,107,147,-27.2
20201129,S37000029,2,All,d,73,92.5,-21.1
20201129,S37000029,3,All,d,23,54,-57.4
20201129,S37000029,4,All,d,12,26.5,-54.7
20201129,S37000029,5,All,d,9,10,-10
20201129,S37000030,1,All,d,96,104,-7.7
20201129,S37000030,2,All,d,141,173,-18.5
20201129,S37000030,3,All,d,79,107,-26.2
20201129,S37000030,4,All,d,67,89.5,-25.1
20201129,S37000030,5,All,d,71,62.5,13.6
20201129,S37000031,2,All,d,13,13,0
20201129,S37000031,3,All,d,72,86.5,-16.8
20201129,S37000032,1,All,d,259,286,-9.4
20201129,S37000032,2,All,d,231,302,-23.5
20201129,S37000032,3,All,d,197,236,-16.5
20201129,S37000032,4,All,d,156,220,-29.1
20201129,S37000032,5,All,d,132,165,-20
20201129,S37000033,1,All,d,31,29.5,5.1
20201129,S37000033,2,All,d,48,64.5,-25.6
20201129,S37000033,3,All,d,94,95.5,-1.6
20201129,S37000033,4,All,d,111,151.5,-26.7
20201129,S37000033,5,All,d,91,94,-3.2
20201129,S37000034,1,All,d,857,1038.5,-17.5
20201129,S37000034,2,All,d,253,318.5,-20.6
20201129,S37000034,3,All,d,161,209.5,-23.2
20201129,S37000034,4,All,d,106,154.5,-31.4
20201129,S37000034,5,All,d,109,129.5,-15.8
20201129,S37000035,1,All,d,350,412,-15
20201129,S37000035,2,All,d,277,322,-14
20201129,S37000035,3,All,d,110,160.5,-31.5
20201129,S37000035,4,All,d,89,136.5,-34.8
20201129,S37000035,5,All,d,60,78.5,-23.6
20201206,S37000001,1,All,d,62,75.5,-17.9
20201206,S37000001,2,All,d,117,143,-18.2
20201206,S37000001,3,All,d,56,76.5,-26.8
20201206,S37000001,4,All,d,82,58.5,40.2
20201206,S37000001,5,All,d,126,153,-17.6
20201206,S37000002,1,All,d,16,26.5,-39.6
20201206,S37000002,2,All,d,57,79.5,-28.3
20201206,S37000002,3,All,d,101,130.5,-22.6
20201206,S37000002,4,All,d,192,219,-12.3
20201206,S37000002,5,All,d,112,139,-19.4
20201206,S37000003,1,All,d,28,17.5,60
20201206,S37000003,2,All,d,80,78.5,1.9
20201206,S37000003,3,All,d,67,88.5,-24.3
20201206,S37000003,4,All,d,70,88,-20.5
20201206,S37000003,5,All,d,34,35,-2.9
20201206,S37000004,1,All,d,29,38,-23.7
20201206,S37000004,2,All,d,56,52,7.7
20201206,S37000004,3,All,d,91,121.5,-25.1
20201206,S37000004,4,All,d,39,51,-23.5
20201206,S37000004,5,All,d,17,14.5,17.2
20201206,S37000005,1,All,d,76,126,-39.7
20201206,S37000005,2,All,d,71,103,-31.1
20201206,S37000005,3,All,d,53,78,-32.1
20201206,S37000005,4,All,d,67,106.5,-37.1
20201206,S37000005,5,All,d,62,83,-25.3
20201206,S37000006,1,All,d,54,67,-19.4
20201206,S37000006,2,All,d,106,146.5,-27.6
20201206,S37000006,3,All,d,168,169.5,-0.9
20201206,S37000006,4,All,d,56,93.5,-40.1
20201206,S37000006,5,All,d,25,32,-21.9
20201206,S37000007,1,All,d,183,209,-12.4
20201206,S37000007,2,All,d,73,93.5,-21.9
20201206,S37000007,3,All,d,35,54.5,-35.8
20201206,S37000007,4,All,d,50,52,-3.8
20201206,S37000007,5,All,d,48,58,-17.2
20201206,S37000008,1,All,d,119,154.5,-23
20201206,S37000008,2,All,d,90,96.5,-6.7
20201206,S37000008,3,All,d,49,68,-27.9
20201206,S37000008,4,All,d,31,53,-41.5
20201206,S37000008,5,All,d,26,27,-3.7
20201206,S37000009,1,All,d,13,21.5,-39.5
20201206,S37000009,2,All,d,52,76.5,-32
20201206,S37000009,3,All,d,14,25.5,-45.1
20201206,S37000009,4,All,d,36,57,-36.8
20201206,S37000009,5,All,d,90,139,-35.3
20201206,S37000010,1,All,d,18,15.5,16.1
20201206,S37000010,2,All,d,88,86,2.3
20201206,S37000010,3,All,d,60,73.5,-18.4
20201206,S37000010,4,All,d,46,58,-20.7
20201206,S37000010,5,All,d,33,41.5,-20.5
20201206,S37000011,1,All,d,20,20.5,-2.4
20201206,S37000011,2,All,d,24,32,-25
20201206,S37000011,3,All,d,16,21,-23.8
20201206,S37000011,4,All,d,38,47,-19.1
20201206,S37000011,5,All,d,76,114,-33.3
20201206,S37000012,1,All,d,184,196.5,-6.4
20201206,S37000012,2,All,d,183,185,-1.1
20201206,S37000012,3,All,d,139,141,-1.4
20201206,S37000012,4,All,d,178,182,-2.2
20201206,S37000012,5,All,d,343,372.5,-7.9
20201206,S37000013,1,All,d,100,135.5,-26.2
20201206,S37000013,2,All,d,97,165,-41.2
20201206,S37000013,3,All,d,103,158,-34.8
20201206,S37000013,4,All,d,56,96,-41.7
20201206,S37000013,5,All,d,70,91,-23.1
20201206,S37000016,1,All,d,83,92,-9.8
20201206,S37000016,2,All,d,102,132.5,-23
20201206,S37000016,3,All,d,191,226,-15.5
20201206,S37000016,4,All,d,186,194.5,-4.4
20201206,S37000016,5,All,d,36,47,-23.4
20201206,S37000017,1,All,d,86,127.5,-32.5
20201206,S37000017,2,All,d,20,36.5,-45.2
20201206,S37000017,3,All,d,27,27.5,-1.8
20201206,S37000017,4,All,d,17,25.5,-33.3
20201206,S37000017,5,All,d,24,29,-17.2
20201206,S37000018,1,All,d,13,25,-48
20201206,S37000018,2,All,d,77,96,-19.8
20201206,S37000018,3,All,d,28,59.5,-52.9
20201206,S37000018,4,All,d,27,40.5,-33.3
20201206,S37000018,5,All,d,27,22,22.7
20201206,S37000019,1,All,d,6,15,-60
20201206,S37000019,2,All,d,35,43.5,-19.5
20201206,S37000019,3,All,d,70,76.5,-8.5
20201206,S37000019,4,All,d,79,82.5,-4.2
20201206,S37000019,5,All,d,17,23.5,-27.7
20201206,S37000020,1,All,d,155,203.5,-23.8
20201206,S37000020,2,All,d,63,94,-33
20201206,S37000020,3,All,d,50,59,-15.3
20201206,S37000020,4,All,d,30,59.5,-49.6
20201206,S37000020,5,All,d,17,29.5,-42.4
20201206,S37000022,3,All,d,8,14,-42.9
20201206,S37000022,4,All,d,25,39.5,-36.7
20201206,S37000024,1,All,d,116,155,-25.2
20201206,S37000024,2,All,d,90,136.5,-34.1
20201206,S37000024,3,All,d,60,71,-15.5
20201206,S37000024,4,All,d,41,62.5,-34.4
20201206,S37000024,5,All,d,73,84,-13.1
20201206,S37000025,1,All,d,17,24,-29.2
20201206,S37000025,2,All,d,47,66,-28.8
20201206,S37000025,3,All,d,81,142,-43
20201206,S37000025,4,All,d,62,94.5,-34.4
20201206,S37000025,5,All,d,19,18.5,2.7
20201206,S37000026,3,All,d,17,20,-15
20201206,S37000026,4,All,d,17,21,-19
20201206,S37000027,1,All,d,62,84.5,-26.6
20201206,S37000027,2,All,d,86,108,-20.4
20201206,S37000027,3,All,d,71,77.5,-8.4
20201206,S37000027,4,All,d,45,52,-13.5
20201206,S37000027,5,All,d,40,61,-34.4
20201206,S37000028,1,All,d,195,244.5,-20.2
20201206,S37000028,2,All,d,199,225.5,-11.8
20201206,S37000028,3,All,d,133,210.5,-36.8
20201206,S37000028,4,All,d,111,156.5,-29.1
20201206,S37000028,5,All,d,81,113.5,-28.6
20201206,S37000029,1,All,d,95,144.5,-34.3
20201206,S37000029,2,All,d,67,78,-14.1
20201206,S37000029,3,All,d,50,44.5,12.4
20201206,S37000029,4,All,d,19,25,-24
20201206,S37000029,5,All,d,10,13.5,-25.9
20201206,S37000030,1,All,d,82,101.5,-19.2
20201206,S37000030,2,All,d,141,188.5,-25.2
20201206,S37000030,3,All,d,79,122,-35.2
20201206,S37000030,4,All,d,73,84.5,-13.6
20201206,S37000030,5,All,d,62,71,-12.7
20201206,S37000031,2,All,d,16,18,-11.1
20201206,S37000031,3,All,d,77,80.5,-4.3
20201206,S37000032,1,All,d,227,307.5,-26.2
20201206,S37000032,2,All,d,254,277.5,-8.5
20201206,S37000032,3,All,d,175,226,-22.6
20201206,S37000032,4,All,d,149,202,-26.2
20201206,S37000032,5,All,d,128,156,-17.9
20201206,S37000033,1,All,d,24,32,-25
20201206,S37000033,2,All,d,58,69.5,-16.5
20201206,S37000033,3,All,d,91,99.5,-8.5
20201206,S37000033,4,All,d,112,158.5,-29.3
20201206,S37000033,5,All,d,102,82.5,23.6
20201206,S37000034,1,All,d,889,1011,-12.1
20201206,S37000034,2,All,d,258,307.5,-16.1
20201206,S37000034,3,All,d,154,199,-22.6
20201206,S37000034,4,All,d,126,144.5,-12.8
20201206,S37000034,5,All,d,91,131.5,-30.8
20201206,S37000035,1,All,d,350,433.5,-19.3
20201206,S37000035,2,All,d,245,319,-23.2
20201206,S37000035,3,All,d,118,162,-27.2
20201206,S37000035,4,All,d,102,148.5,-31.3
20201206,S37000035,5,All,d,50,95.5,-47.6
20201213,S37000001,1,All,d,59,76.5,-22.9
20201213,S37000001,2,All,d,146,124,17.7
20201213,S37000001,3,All,d,54,92,-41.3
20201213,S37000001,4,All,d,76,76.5,-0.7
20201213,S37000001,5,All,d,108,152,-28.9
20201213,S37000002,1,All,d,7,24.5,-71.4
20201213,S37000002,2,All,d,64,62,3.2
20201213,S37000002,3,All,d,106,136,-22.1
20201213,S37000002,4,All,d,195,206.5,-5.6
20201213,S37000002,5,All,d,132,142,-7
20201213,S37000003,1,All,d,22,24.5,-10.2
20201213,S37000003,2,All,d,63,74,-14.9
20201213,S37000003,3,All,d,75,95.5,-21.5
20201213,S37000003,4,All,d,75,78.5,-4.5
20201213,S37000003,5,All,d,29,42.5,-31.8
20201213,S37000004,1,All,d,28,30,-6.7
20201213,S37000004,2,All,d,37,54,-31.5
20201213,S37000004,3,All,d,104,119,-12.6
20201213,S37000004,4,All,d,50,55.5,-9.9
20201213,S37000004,5,All,d,23,24,-4.2
20201213,S37000005,1,All,d,82,130,-36.9
20201213,S37000005,2,All,d,86,82.5,4.2
20201213,S37000005,3,All,d,57,92,-38
20201213,S37000005,4,All,d,75,96.5,-22.3
20201213,S37000005,5,All,d,76,91.5,-16.9
20201213,S37000006,1,All,d,42,49,-14.3
20201213,S37000006,2,All,d,118,138.5,-14.8
20201213,S37000006,3,All,d,161,183,-12
20201213,S37000006,4,All,d,53,88,-39.8
20201213,S37000006,5,All,d,24,30.5,-21.3
20201213,S37000007,1,All,d,195,207.5,-6
20201213,S37000007,2,All,d,78,101.5,-23.2
20201213,S37000007,3,All,d,27,39.5,-31.6
20201213,S37000007,4,All,d,55,64.5,-14.7
20201213,S37000007,5,All,d,54,67.5,-20
20201213,S37000008,1,All,d,100,149,-32.9
20201213,S37000008,2,All,d,69,109.5,-37
20201213,S37000008,3,All,d,53,61.5,-13.8
20201213,S37000008,4,All,d,48,47.5,1.1
20201213,S37000008,5,All,d,22,29,-24.1
20201213,S37000009,1,All,d,16,17.5,-8.6
20201213,S37000009,2,All,d,50,74,-32.4
20201213,S37000009,3,All,d,15,23.5,-36.2
20201213,S37000009,4,All,d,45,70,-35.7
20201213,S37000009,5,All,d,101,142.5,-29.1
20201213,S37000010,1,All,d,12,16,-25
20201213,S37000010,2,All,d,69,87,-20.7
20201213,S37000010,3,All,d,56,71,-21.1
20201213,S37000010,4,All,d,43,53.5,-19.6
20201213,S37000010,5,All,d,36,37,-2.7
20201213,S37000011,1,All,d,19,20.5,-7.3
20201213,S37000011,2,All,d,27,33,-18.2
20201213,S37000011,3,All,d,16,27,-40.7
20201213,S37000011,4,All,d,38,56.5,-32.7
20201213,S37000011,5,All,d,82,109,-24.8
20201213,S37000012,1,All,d,166,183,-9.3
20201213,S37000012,2,All,d,167,202,-17.3
20201213,S37000012,3,All,d,124,149,-16.8
20201213,S37000012,4,All,d,158,175,-9.7
20201213,S37000012,5,All,d,345,398,-13.3
20201213,S37000013,1,All,d,80,142,-43.7
20201213,S37000013,2,All,d,128,171,-25.1
20201213,S37000013,3,All,d,112,183,-38.8
20201213,S37000013,4,All,d,66,90,-26.7
20201213,S37000013,5,All,d,57,80,-28.7
20201213,S37000016,1,All,d,85,77,10.4
20201213,S37000016,2,All,d,134,148,-9.5
20201213,S37000016,3,All,d,214,234.5,-8.7
20201213,S37000016,4,All,d,169,201,-15.9
20201213,S37000016,5,All,d,36,42.5,-15.3
20201213,S37000017,1,All,d,102,134.5,-24.2
20201213,S37000017,2,All,d,15,28,-46.4
