week_ending,hb,hbqf,simd_quintile,admission_type,admission_type_qf,number_admissions,average20182019,percent_variation,hb_name,month,year
2020-08-16,S08000016,NA,3,Planned,NA,12,21.5,-44.2,NHS Borders,Aug,2020
2020-08-16,S08000016,NA,4,Planned,NA,5,10,-50,NHS Borders,Aug,2020
2020-08-16,S08000017,NA,1,Planned,NA,7,4.5,55.6,NHS Dumfries and Galloway,Aug,2020
2020-08-16,S08000017,NA,2,Planned,NA,15,31,-51.6,NHS Dumfries and Galloway,Aug,2020
2020-08-16,S08000017,NA,3,Planned,NA,20,29,-31,NHS Dumfries and Galloway,Aug,2020
2020-08-16,S08000017,NA,4,Planned,NA,10,14.5,-31,NHS Dumfries and Galloway,Aug,2020
2020-08-16,S08000019,NA,1,Planned,NA,14,42.5,-67.1,NHS Forth Valley,Aug,2020
2020-08-16,S08000019,NA,2,Planned,NA,24,51,-52.9,NHS Forth Valley,Aug,2020
2020-08-16,S08000019,NA,3,Planned,NA,25,62.5,-60,NHS Forth Valley,Aug,2020
2020-08-16,S08000019,NA,4,Planned,NA,20,40,-50,NHS Forth Valley,Aug,2020
2020-08-16,S08000019,NA,5,Planned,NA,11,32.5,-66.2,NHS Forth Valley,Aug,2020
2020-08-16,S08000020,NA,1,Planned,NA,18,20.5,-12.2,NHS Grampian,Aug,2020
2020-08-16,S08000020,NA,2,Planned,NA,18,73,-75.3,NHS Grampian,Aug,2020
2020-08-16,S08000020,NA,3,Planned,NA,35,80.5,-56.5,NHS Grampian,Aug,2020
2020-08-16,S08000020,NA,4,Planned,NA,48,101,-52.5,NHS Grampian,Aug,2020
2020-08-16,S08000020,NA,5,Planned,NA,33,80.5,-59,NHS Grampian,Aug,2020
2020-08-16,S08000022,NA,1,Planned,NA,10,19.5,-48.7,NHS Highland,Aug,2020
2020-08-16,S08000022,NA,2,Planned,NA,23,31,-25.8,NHS Highland,Aug,2020
2020-08-16,S08000022,NA,3,Planned,NA,42,77.5,-45.8,NHS Highland,Aug,2020
2020-08-16,S08000022,NA,4,Planned,NA,30,52.5,-42.9,NHS Highland,Aug,2020
2020-08-16,S08000022,NA,5,Planned,NA,6,8.5,-29.4,NHS Highland,Aug,2020
2020-08-16,S08000024,NA,1,Planned,NA,48,73.5,-34.7,NHS Lothian,Aug,2020
2020-08-16,S08000024,NA,2,Planned,NA,98,130,-24.6,NHS Lothian,Aug,2020
2020-08-16,S08000024,NA,3,Planned,NA,69,123.5,-44.1,NHS Lothian,Aug,2020
2020-08-16,S08000024,NA,4,Planned,NA,80,98,-18.4,NHS Lothian,Aug,2020
2020-08-16,S08000024,NA,5,Planned,NA,93,116,-19.8,NHS Lothian,Aug,2020
2020-08-16,S08000028,NA,3,Planned,NA,7,11.5,-39.1,NHS Western Isles,Aug,2020
2020-08-16,S08000029,NA,1,Planned,NA,24,31,-22.6,NHS Fife,Aug,2020
2020-08-16,S08000029,NA,2,Planned,NA,21,26,-19.2,NHS Fife,Aug,2020
2020-08-16,S08000029,NA,3,Planned,NA,19,25.5,-25.5,NHS Fife,Aug,2020
2020-08-16,S08000029,NA,4,Planned,NA,14,20.5,-31.7,NHS Fife,Aug,2020
2020-08-16,S08000029,NA,5,Planned,NA,16,16,0,NHS Fife,Aug,2020
2020-08-16,S08000030,NA,1,Planned,NA,29,38,-23.7,NHS Tayside,Aug,2020
2020-08-16,S08000030,NA,2,Planned,NA,30,45.5,-34.1,NHS Tayside,Aug,2020
2020-08-16,S08000030,NA,3,Planned,NA,33,44.5,-25.8,NHS Tayside,Aug,2020
2020-08-16,S08000030,NA,4,Planned,NA,48,68.5,-29.9,NHS Tayside,Aug,2020
2020-08-16,S08000030,NA,5,Planned,NA,29,48,-39.6,NHS Tayside,Aug,2020
2020-08-16,S08000031,NA,1,Planned,NA,300,428,-29.9,NHS Greater Glasgow and Clyde,Aug,2020
2020-08-16,S08000031,NA,2,Planned,NA,204,239,-14.6,NHS Greater Glasgow and Clyde,Aug,2020
2020-08-16,S08000031,NA,3,Planned,NA,136,212.5,-36,NHS Greater Glasgow and Clyde,Aug,2020
2020-08-16,S08000031,NA,4,Planned,NA,108,189,-42.9,NHS Greater Glasgow and Clyde,Aug,2020
2020-08-16,S08000031,NA,5,Planned,NA,146,228.5,-36.1,NHS Greater Glasgow and Clyde,Aug,2020
2020-08-16,S08000032,NA,1,Planned,NA,51,68.5,-25.5,NHS Lanarkshire,Aug,2020
2020-08-16,S08000032,NA,2,Planned,NA,51,73,-30.1,NHS Lanarkshire,Aug,2020
2020-08-16,S08000032,NA,3,Planned,NA,30,38,-21.1,NHS Lanarkshire,Aug,2020
2020-08-16,S08000032,NA,4,Planned,NA,26,43.5,-40.2,NHS Lanarkshire,Aug,2020
2020-08-16,S08000032,NA,5,Planned,NA,12,21.5,-44.2,NHS Lanarkshire,Aug,2020
2020-08-16,S92000003,d,1,Planned,NA,516,760,-32.1,Scotland,Aug,2020
2020-08-16,S92000003,d,2,Planned,NA,506,740,-31.6,Scotland,Aug,2020
2020-08-16,S92000003,d,3,Planned,NA,442,751,-41.1,Scotland,Aug,2020
2020-08-16,S92000003,d,4,Planned,NA,401,660,-39.2,Scotland,Aug,2020
2020-08-16,S92000003,d,5,Planned,NA,359,569,-36.9,Scotland,Aug,2020
2020-08-23,S08000015,NA,1,Planned,NA,15,27,-44.4,NHS Ayrshire and Arran,Aug,2020
2020-08-23,S08000015,NA,2,Planned,NA,9,23,-60.9,NHS Ayrshire and Arran,Aug,2020
2020-08-23,S08000015,NA,3,Planned,NA,11,23.5,-53.2,NHS Ayrshire and Arran,Aug,2020
2020-08-23,S08000015,NA,4,Planned,NA,8,17,-52.9,NHS Ayrshire and Arran,Aug,2020
2020-08-23,S08000015,NA,5,Planned,NA,6,12.5,-52,NHS Ayrshire and Arran,Aug,2020
2020-08-23,S08000016,NA,3,Planned,NA,7,19,-63.2,NHS Borders,Aug,2020
2020-08-23,S08000016,NA,4,Planned,NA,11,10.5,4.8,NHS Borders,Aug,2020
2020-08-23,S08000017,NA,1,Planned,NA,12,12,0,NHS Dumfries and Galloway,Aug,2020
2020-08-23,S08000017,NA,2,Planned,NA,16,20.5,-22,NHS Dumfries and Galloway,Aug,2020
2020-08-23,S08000017,NA,3,Planned,NA,23,32.5,-29.2,NHS Dumfries and Galloway,Aug,2020
2020-08-23,S08000017,NA,4,Planned,NA,7,11,-36.4,NHS Dumfries and Galloway,Aug,2020
2020-08-23,S08000017,NA,5,Planned,NA,9,7.5,20,NHS Dumfries and Galloway,Aug,2020
2020-08-23,S08000019,NA,1,Planned,NA,29,57,-49.1,NHS Forth Valley,Aug,2020
2020-08-23,S08000019,NA,2,Planned,NA,34,62,-45.2,NHS Forth Valley,Aug,2020
2020-08-23,S08000019,NA,3,Planned,NA,33,58.5,-43.6,NHS Forth Valley,Aug,2020
2020-08-23,S08000019,NA,4,Planned,NA,25,50.5,-50.5,NHS Forth Valley,Aug,2020
2020-08-23,S08000019,NA,5,Planned,NA,20,42.5,-52.9,NHS Forth Valley,Aug,2020
2020-08-23,S08000020,NA,1,Planned,NA,14,18,-22.2,NHS Grampian,Aug,2020
2020-08-23,S08000020,NA,2,Planned,NA,30,52,-42.3,NHS Grampian,Aug,2020
2020-08-23,S08000020,NA,3,Planned,NA,29,69,-58,NHS Grampian,Aug,2020
2020-08-23,S08000020,NA,4,Planned,NA,60,119,-49.6,NHS Grampian,Aug,2020
2020-08-23,S08000020,NA,5,Planned,NA,35,70.5,-50.4,NHS Grampian,Aug,2020
2020-08-23,S08000022,NA,1,Planned,NA,9,23.5,-61.7,NHS Highland,Aug,2020
2020-08-23,S08000022,NA,2,Planned,NA,21,25,-16,NHS Highland,Aug,2020
2020-08-23,S08000022,NA,3,Planned,NA,38,73,-47.9,NHS Highland,Aug,2020
2020-08-23,S08000022,NA,4,Planned,NA,23,52,-55.8,NHS Highland,Aug,2020
2020-08-23,S08000024,NA,1,Planned,NA,63,72,-12.5,NHS Lothian,Aug,2020
2020-08-23,S08000024,NA,2,Planned,NA,75,139,-46,NHS Lothian,Aug,2020
2020-08-23,S08000024,NA,3,Planned,NA,75,105,-28.6,NHS Lothian,Aug,2020
2020-08-23,S08000024,NA,4,Planned,NA,69,106,-34.9,NHS Lothian,Aug,2020
2020-08-23,S08000024,NA,5,Planned,NA,106,134.5,-21.2,NHS Lothian,Aug,2020
2020-08-23,S08000029,NA,1,Planned,NA,23,32,-28.1,NHS Fife,Aug,2020
2020-08-23,S08000029,NA,2,Planned,NA,15,34.5,-56.5,NHS Fife,Aug,2020
2020-08-23,S08000029,NA,3,Planned,NA,22,27.5,-20,NHS Fife,Aug,2020
2020-08-23,S08000029,NA,4,Planned,NA,21,21.5,-2.3,NHS Fife,Aug,2020
2020-08-23,S08000029,NA,5,Planned,NA,15,19.5,-23.1,NHS Fife,Aug,2020
2020-08-23,S08000030,NA,1,Planned,NA,24,48,-50,NHS Tayside,Aug,2020
2020-08-23,S08000030,NA,2,Planned,NA,37,59.5,-37.8,NHS Tayside,Aug,2020
2020-08-23,S08000030,NA,3,Planned,NA,24,61,-60.7,NHS Tayside,Aug,2020
2020-08-23,S08000030,NA,4,Planned,NA,49,62,-21,NHS Tayside,Aug,2020
2020-08-23,S08000030,NA,5,Planned,NA,24,46.5,-48.4,NHS Tayside,Aug,2020
2020-08-23,S08000031,NA,1,Planned,NA,345,445.5,-22.6,NHS Greater Glasgow and Clyde,Aug,2020
2020-08-23,S08000031,NA,2,Planned,NA,189,260.5,-27.4,NHS Greater Glasgow and Clyde,Aug,2020
2020-08-23,S08000031,NA,3,Planned,NA,155,226,-31.4,NHS Greater Glasgow and Clyde,Aug,2020
2020-08-23,S08000031,NA,4,Planned,NA,147,204.5,-28.1,NHS Greater Glasgow and Clyde,Aug,2020
2020-08-23,S08000031,NA,5,Planned,NA,149,231.5,-35.6,NHS Greater Glasgow and Clyde,Aug,2020
2020-08-23,S08000032,NA,1,Planned,NA,62,81,-23.5,NHS Lanarkshire,Aug,2020
2020-08-23,S08000032,NA,2,Planned,NA,46,78,-41,NHS Lanarkshire,Aug,2020
2020-08-23,S08000032,NA,3,Planned,NA,25,48.5,-48.5,NHS Lanarkshire,Aug,2020
2020-08-23,S08000032,NA,4,Planned,NA,28,35.5,-21.1,NHS Lanarkshire,Aug,2020
2020-08-23,S08000032,NA,5,Planned,NA,23,28,-17.9,NHS Lanarkshire,Aug,2020
2020-08-23,S92000003,d,1,Planned,NA,598,819,-27,Scotland,Aug,2020
2020-08-23,S92000003,d,2,Planned,NA,479,767,-37.5,Scotland,Aug,2020
2020-08-23,S92000003,d,3,Planned,NA,447,761,-41.3,Scotland,Aug,2020
2020-08-23,S92000003,d,4,Planned,NA,450,700,-35.7,Scotland,Aug,2020
2020-08-23,S92000003,d,5,Planned,NA,393,609,-35.5,Scotland,Aug,2020
2020-08-30,S08000015,NA,1,Planned,NA,16,32.5,-50.8,NHS Ayrshire and Arran,Aug,2020
2020-08-30,S08000015,NA,2,Planned,NA,15,23.5,-36.2,NHS Ayrshire and Arran,Aug,2020
2020-08-30,S08000015,NA,3,Planned,NA,16,19.5,-17.9,NHS Ayrshire and Arran,Aug,2020
2020-08-30,S08000015,NA,4,Planned,NA,7,16.5,-57.6,NHS Ayrshire and Arran,Aug,2020
2020-08-30,S08000015,NA,5,Planned,NA,8,11.5,-30.4,NHS Ayrshire and Arran,Aug,2020
2020-08-30,S08000016,NA,2,Planned,NA,6,5.5,9.1,NHS Borders,Aug,2020
2020-08-30,S08000016,NA,3,Planned,NA,8,17,-52.9,NHS Borders,Aug,2020
2020-08-30,S08000017,NA,2,Planned,NA,24,15.5,54.8,NHS Dumfries and Galloway,Aug,2020
2020-08-30,S08000017,NA,3,Planned,NA,24,30,-20,NHS Dumfries and Galloway,Aug,2020
2020-08-30,S08000017,NA,4,Planned,NA,12,9,33.3,NHS Dumfries and Galloway,Aug,2020
2020-08-30,S08000019,NA,1,Planned,NA,28,38,-26.3,NHS Forth Valley,Aug,2020
2020-08-30,S08000019,NA,2,Planned,NA,30,60,-50,NHS Forth Valley,Aug,2020
2020-08-30,S08000019,NA,3,Planned,NA,32,51.5,-37.9,NHS Forth Valley,Aug,2020
2020-08-30,S08000019,NA,4,Planned,NA,35,36,-2.8,NHS Forth Valley,Aug,2020
2020-08-30,S08000019,NA,5,Planned,NA,25,37.5,-33.3,NHS Forth Valley,Aug,2020
2020-08-30,S08000020,NA,1,Planned,NA,12,15,-20,NHS Grampian,Aug,2020
2020-08-30,S08000020,NA,2,Planned,NA,34,62,-45.2,NHS Grampian,Aug,2020
2020-08-30,S08000020,NA,3,Planned,NA,43,72.5,-40.7,NHS Grampian,Aug,2020
2020-08-30,S08000020,NA,4,Planned,NA,52,116,-55.2,NHS Grampian,Aug,2020
2020-08-30,S08000020,NA,5,Planned,NA,41,80,-48.8,NHS Grampian,Aug,2020
2020-08-30,S08000022,NA,1,Planned,NA,11,17.5,-37.1,NHS Highland,Aug,2020
2020-08-30,S08000022,NA,2,Planned,NA,21,28.5,-26.3,NHS Highland,Aug,2020
2020-08-30,S08000022,NA,3,Planned,NA,40,71,-43.7,NHS Highland,Aug,2020
2020-08-30,S08000022,NA,4,Planned,NA,28,52,-46.2,NHS Highland,Aug,2020
2020-08-30,S08000022,NA,5,Planned,NA,6,10,-40,NHS Highland,Aug,2020
2020-08-30,S08000024,NA,1,Planned,NA,51,85,-40,NHS Lothian,Aug,2020
2020-08-30,S08000024,NA,2,Planned,NA,97,136,-28.7,NHS Lothian,Aug,2020
2020-08-30,S08000024,NA,3,Planned,NA,83,103,-19.4,NHS Lothian,Aug,2020
2020-08-30,S08000024,NA,4,Planned,NA,83,89,-6.7,NHS Lothian,Aug,2020
2020-08-30,S08000024,NA,5,Planned,NA,90,128,-29.7,NHS Lothian,Aug,2020
2020-08-30,S08000029,NA,1,Planned,NA,19,34.5,-44.9,NHS Fife,Aug,2020
2020-08-30,S08000029,NA,2,Planned,NA,19,31.5,-39.7,NHS Fife,Aug,2020
2020-08-30,S08000029,NA,3,Planned,NA,14,25,-44,NHS Fife,Aug,2020
2020-08-30,S08000029,NA,4,Planned,NA,11,27,-59.3,NHS Fife,Aug,2020
2020-08-30,S08000029,NA,5,Planned,NA,15,23,-34.8,NHS Fife,Aug,2020
2020-08-30,S08000030,NA,1,Planned,NA,20,62,-67.7,NHS Tayside,Aug,2020
2020-08-30,S08000030,NA,2,Planned,NA,33,51.5,-35.9,NHS Tayside,Aug,2020
2020-08-30,S08000030,NA,3,Planned,NA,33,60.5,-45.5,NHS Tayside,Aug,2020
2020-08-30,S08000030,NA,4,Planned,NA,49,76,-35.5,NHS Tayside,Aug,2020
2020-08-30,S08000030,NA,5,Planned,NA,40,48,-16.7,NHS Tayside,Aug,2020
2020-08-30,S08000031,NA,1,Planned,NA,326,474,-31.2,NHS Greater Glasgow and Clyde,Aug,2020
2020-08-30,S08000031,NA,2,Planned,NA,186,281,-33.8,NHS Greater Glasgow and Clyde,Aug,2020
2020-08-30,S08000031,NA,3,Planned,NA,153,216.5,-29.3,NHS Greater Glasgow and Clyde,Aug,2020
2020-08-30,S08000031,NA,4,Planned,NA,130,194,-33,NHS Greater Glasgow and Clyde,Aug,2020
2020-08-30,S08000031,NA,5,Planned,NA,150,210,-28.6,NHS Greater Glasgow and Clyde,Aug,2020
2020-08-30,S08000032,NA,1,Planned,NA,48,82.5,-41.8,NHS Lanarkshire,Aug,2020
2020-08-30,S08000032,NA,2,Planned,NA,63,68.5,-8,NHS Lanarkshire,Aug,2020
2020-08-30,S08000032,NA,3,Planned,NA,32,35,-8.6,NHS Lanarkshire,Aug,2020
2020-08-30,S08000032,NA,4,Planned,NA,19,44,-56.8,NHS Lanarkshire,Aug,2020
2020-08-30,S08000032,NA,5,Planned,NA,13,21,-38.1,NHS Lanarkshire,Aug,2020
2020-08-30,S92000003,d,1,Planned,NA,536,849.5,-36.9,Scotland,Aug,2020
2020-08-30,S92000003,d,2,Planned,NA,533,767,-30.5,Scotland,Aug,2020
2020-08-30,S92000003,d,3,Planned,NA,482,717.5,-32.8,Scotland,Aug,2020
2020-08-30,S92000003,d,4,Planned,NA,433,675.5,-35.9,Scotland,Aug,2020
2020-08-30,S92000003,d,5,Planned,NA,391,579,-32.5,Scotland,Aug,2020
2020-09-06,S08000015,NA,1,Planned,NA,20,27,-25.9,NHS Ayrshire and Arran,Sep,2020
2020-09-06,S08000015,NA,2,Planned,NA,14,21,-33.3,NHS Ayrshire and Arran,Sep,2020
2020-09-06,S08000015,NA,3,Planned,NA,12,11.5,4.3,NHS Ayrshire and Arran,Sep,2020
2020-09-06,S08000015,NA,4,Planned,NA,5,15,-66.7,NHS Ayrshire and Arran,Sep,2020
2020-09-06,S08000015,NA,5,Planned,NA,12,14.5,-17.2,NHS Ayrshire and Arran,Sep,2020
2020-09-06,S08000016,NA,2,Planned,NA,6,12.5,-52,NHS Borders,Sep,2020
2020-09-06,S08000016,NA,3,Planned,NA,12,15.5,-22.6,NHS Borders,Sep,2020
2020-09-06,S08000016,NA,4,Planned,NA,6,10.5,-42.9,NHS Borders,Sep,2020
2020-09-06,S08000017,NA,2,Planned,NA,18,16.5,9.1,NHS Dumfries and Galloway,Sep,2020
2020-09-06,S08000017,NA,3,Planned,NA,20,24,-16.7,NHS Dumfries and Galloway,Sep,2020
2020-09-06,S08000017,NA,4,Planned,NA,6,9,-33.3,NHS Dumfries and Galloway,Sep,2020
2020-09-06,S08000019,NA,1,Planned,NA,33,52.5,-37.1,NHS Forth Valley,Sep,2020
2020-09-06,S08000019,NA,2,Planned,NA,41,50.5,-18.8,NHS Forth Valley,Sep,2020
2020-09-06,S08000019,NA,3,Planned,NA,37,46,-19.6,NHS Forth Valley,Sep,2020
2020-09-06,S08000019,NA,4,Planned,NA,27,40,-32.5,NHS Forth Valley,Sep,2020
2020-09-06,S08000019,NA,5,Planned,NA,18,35,-48.6,NHS Forth Valley,Sep,2020
2020-09-06,S08000020,NA,1,Planned,NA,13,19.5,-33.3,NHS Grampian,Sep,2020
2020-09-06,S08000020,NA,2,Planned,NA,39,65,-40,NHS Grampian,Sep,2020
2020-09-06,S08000020,NA,3,Planned,NA,40,74,-45.9,NHS Grampian,Sep,2020
2020-09-06,S08000020,NA,4,Planned,NA,55,105.5,-47.9,NHS Grampian,Sep,2020
2020-09-06,S08000020,NA,5,Planned,NA,37,80.5,-54,NHS Grampian,Sep,2020
2020-09-06,S08000022,NA,1,Planned,NA,13,19,-31.6,NHS Highland,Sep,2020
2020-09-06,S08000022,NA,2,Planned,NA,21,34.5,-39.1,NHS Highland,Sep,2020
2020-09-06,S08000022,NA,3,Planned,NA,44,78,-43.6,NHS Highland,Sep,2020
2020-09-06,S08000022,NA,4,Planned,NA,26,44.5,-41.6,NHS Highland,Sep,2020
2020-09-06,S08000022,NA,5,Planned,NA,6,11.5,-47.8,NHS Highland,Sep,2020
2020-09-06,S08000024,NA,1,Planned,NA,55,81,-32.1,NHS Lothian,Sep,2020
2020-09-06,S08000024,NA,2,Planned,NA,105,130.5,-19.5,NHS Lothian,Sep,2020
2020-09-06,S08000024,NA,3,Planned,NA,94,121,-22.3,NHS Lothian,Sep,2020
2020-09-06,S08000024,NA,4,Planned,NA,79,119,-33.6,NHS Lothian,Sep,2020
2020-09-06,S08000024,NA,5,Planned,NA,101,126,-19.8,NHS Lothian,Sep,2020
2020-09-06,S08000028,NA,3,Planned,NA,6,9,-33.3,NHS Western Isles,Sep,2020
2020-09-06,S08000029,NA,1,Planned,NA,21,31.5,-33.3,NHS Fife,Sep,2020
2020-09-06,S08000029,NA,2,Planned,NA,19,28,-32.1,NHS Fife,Sep,2020
2020-09-06,S08000029,NA,3,Planned,NA,14,29,-51.7,NHS Fife,Sep,2020
2020-09-06,S08000029,NA,4,Planned,NA,15,24,-37.5,NHS Fife,Sep,2020
2020-09-06,S08000029,NA,5,Planned,NA,18,20,-10,NHS Fife,Sep,2020
2020-09-06,S08000030,NA,1,Planned,NA,34,53,-35.8,NHS Tayside,Sep,2020
2020-09-06,S08000030,NA,2,Planned,NA,39,48.5,-19.6,NHS Tayside,Sep,2020
2020-09-06,S08000030,NA,3,Planned,NA,49,62,-21,NHS Tayside,Sep,2020
2020-09-06,S08000030,NA,4,Planned,NA,44,60.5,-27.3,NHS Tayside,Sep,2020
2020-09-06,S08000030,NA,5,Planned,NA,32,47,-31.9,NHS Tayside,Sep,2020
2020-09-06,S08000031,NA,1,Planned,NA,355,489,-27.4,NHS Greater Glasgow and Clyde,Sep,2020
2020-09-06,S08000031,NA,2,Planned,NA,196,275.5,-28.9,NHS Greater Glasgow and Clyde,Sep,2020
2020-09-06,S08000031,NA,3,Planned,NA,161,233,-30.9,NHS Greater Glasgow and Clyde,Sep,2020
2020-09-06,S08000031,NA,4,Planned,NA,145,202,-28.2,NHS Greater Glasgow and Clyde,Sep,2020
2020-09-06,S08000031,NA,5,Planned,NA,169,223,-24.2,NHS Greater Glasgow and Clyde,Sep,2020
2020-09-06,S08000032,NA,1,Planned,NA,50,62,-19.4,NHS Lanarkshire,Sep,2020
2020-09-06,S08000032,NA,2,Planned,NA,37,59,-37.3,NHS Lanarkshire,Sep,2020
2020-09-06,S08000032,NA,3,Planned,NA,24,38.5,-37.7,NHS Lanarkshire,Sep,2020
2020-09-06,S08000032,NA,4,Planned,NA,32,36.5,-12.3,NHS Lanarkshire,Sep,2020
2020-09-06,S08000032,NA,5,Planned,NA,19,27.5,-30.9,NHS Lanarkshire,Sep,2020
2020-09-06,S92000003,d,1,Planned,NA,598,847.5,-29.4,Scotland,Sep,2020
2020-09-06,S92000003,d,2,Planned,NA,536,745,-28.1,Scotland,Sep,2020
2020-09-06,S92000003,d,3,Planned,NA,516,744.5,-30.7,Scotland,Sep,2020
2020-09-06,S92000003,d,4,Planned,NA,444,668.5,-33.6,Scotland,Sep,2020
2020-09-06,S92000003,d,5,Planned,NA,416,590,-29.5,Scotland,Sep,2020
2020-09-13,S08000015,NA,1,Planned,NA,21,27,-22.2,NHS Ayrshire and Arran,Sep,2020
2020-09-13,S08000015,NA,2,Planned,NA,18,27.5,-34.5,NHS Ayrshire and Arran,Sep,2020
2020-09-13,S08000015,NA,3,Planned,NA,9,21,-57.1,NHS Ayrshire and Arran,Sep,2020
2020-09-13,S08000015,NA,4,Planned,NA,12,17,-29.4,NHS Ayrshire and Arran,Sep,2020
2020-09-13,S08000016,NA,2,Planned,NA,6,6.5,-7.7,NHS Borders,Sep,2020
2020-09-13,S08000016,NA,3,Planned,NA,10,18,-44.4,NHS Borders,Sep,2020
2020-09-13,S08000016,NA,4,Planned,NA,11,10,10,NHS Borders,Sep,2020
2020-09-13,S08000017,NA,1,Planned,NA,6,8,-25,NHS Dumfries and Galloway,Sep,2020
2020-09-13,S08000017,NA,2,Planned,NA,19,22,-13.6,NHS Dumfries and Galloway,Sep,2020
2020-09-13,S08000017,NA,3,Planned,NA,28,32,-12.5,NHS Dumfries and Galloway,Sep,2020
2020-09-13,S08000017,NA,4,Planned,NA,6,14.5,-58.6,NHS Dumfries and Galloway,Sep,2020
2020-09-13,S08000019,NA,1,Planned,NA,27,41.5,-34.9,NHS Forth Valley,Sep,2020
2020-09-13,S08000019,NA,2,Planned,NA,44,37,18.9,NHS Forth Valley,Sep,2020
2020-09-13,S08000019,NA,3,Planned,NA,34,46.5,-26.9,NHS Forth Valley,Sep,2020
2020-09-13,S08000019,NA,4,Planned,NA,22,32.5,-32.3,NHS Forth Valley,Sep,2020
2020-09-13,S08000019,NA,5,Planned,NA,19,29.5,-35.6,NHS Forth Valley,Sep,2020
2020-09-13,S08000020,NA,1,Planned,NA,14,14,0,NHS Grampian,Sep,2020
2020-09-13,S08000020,NA,2,Planned,NA,20,56.5,-64.6,NHS Grampian,Sep,2020
2020-09-13,S08000020,NA,3,Planned,NA,33,87.5,-62.3,NHS Grampian,Sep,2020
2020-09-13,S08000020,NA,4,Planned,NA,48,101,-52.5,NHS Grampian,Sep,2020
2020-09-13,S08000020,NA,5,Planned,NA,34,74.5,-54.4,NHS Grampian,Sep,2020
2020-09-13,S08000022,NA,1,Planned,NA,6,17.5,-65.7,NHS Highland,Sep,2020
2020-09-13,S08000022,NA,2,Planned,NA,24,41.5,-42.2,NHS Highland,Sep,2020
2020-09-13,S08000022,NA,3,Planned,NA,47,76,-38.2,NHS Highland,Sep,2020
2020-09-13,S08000022,NA,4,Planned,NA,35,50.5,-30.7,NHS Highland,Sep,2020
2020-09-13,S08000022,NA,5,Planned,NA,9,8,12.5,NHS Highland,Sep,2020
2020-09-13,S08000024,NA,1,Planned,NA,54,86,-37.2,NHS Lothian,Sep,2020
2020-09-13,S08000024,NA,2,Planned,NA,91,126.5,-28.1,NHS Lothian,Sep,2020
2020-09-13,S08000024,NA,3,Planned,NA,96,93.5,2.7,NHS Lothian,Sep,2020
2020-09-13,S08000024,NA,4,Planned,NA,87,103.5,-15.9,NHS Lothian,Sep,2020
2020-09-13,S08000024,NA,5,Planned,NA,122,122,0,NHS Lothian,Sep,2020
2020-09-13,S08000028,NA,3,Planned,NA,13,11,18.2,NHS Western Isles,Sep,2020
2020-09-13,S08000029,NA,1,Planned,NA,27,34.5,-21.7,NHS Fife,Sep,2020
2020-09-13,S08000029,NA,2,Planned,NA,25,36.5,-31.5,NHS Fife,Sep,2020
2020-09-13,S08000029,NA,3,Planned,NA,18,30,-40,NHS Fife,Sep,2020
2020-09-13,S08000029,NA,4,Planned,NA,22,33,-33.3,NHS Fife,Sep,2020
2020-09-13,S08000029,NA,5,Planned,NA,11,19.5,-43.6,NHS Fife,Sep,2020
2020-09-13,S08000030,NA,1,Planned,NA,40,53,-24.5,NHS Tayside,Sep,2020
2020-09-13,S08000030,NA,2,Planned,NA,48,53,-9.4,NHS Tayside,Sep,2020
2020-09-13,S08000030,NA,3,Planned,NA,47,51.5,-8.7,NHS Tayside,Sep,2020
2020-09-13,S08000030,NA,4,Planned,NA,53,68,-22.1,NHS Tayside,Sep,2020
2020-09-13,S08000030,NA,5,Planned,NA,43,47,-8.5,NHS Tayside,Sep,2020
2020-09-13,S08000031,NA,1,Planned,NA,388,490.5,-20.9,NHS Greater Glasgow and Clyde,Sep,2020
2020-09-13,S08000031,NA,2,Planned,NA,242,282,-14.2,NHS Greater Glasgow and Clyde,Sep,2020
2020-09-13,S08000031,NA,3,Planned,NA,207,223,-7.2,NHS Greater Glasgow and Clyde,Sep,2020
2020-09-13,S08000031,NA,4,Planned,NA,157,218.5,-28.1,NHS Greater Glasgow and Clyde,Sep,2020
2020-09-13,S08000031,NA,5,Planned,NA,174,214.5,-18.9,NHS Greater Glasgow and Clyde,Sep,2020
2020-09-13,S08000032,NA,1,Planned,NA,48,64,-25,NHS Lanarkshire,Sep,2020
2020-09-13,S08000032,NA,2,Planned,NA,59,67.5,-12.6,NHS Lanarkshire,Sep,2020
2020-09-13,S08000032,NA,3,Planned,NA,35,42,-16.7,NHS Lanarkshire,Sep,2020
2020-09-13,S08000032,NA,4,Planned,NA,24,35,-31.4,NHS Lanarkshire,Sep,2020
2020-09-13,S08000032,NA,5,Planned,NA,18,24,-25,NHS Lanarkshire,Sep,2020
2020-09-13,S92000003,d,1,Planned,NA,632,841,-24.9,Scotland,Sep,2020
2020-09-13,S92000003,d,2,Planned,NA,601,764.5,-21.4,Scotland,Sep,2020
2020-09-13,S92000003,d,3,Planned,NA,581,734.5,-20.9,Scotland,Sep,2020
2020-09-13,S92000003,d,4,Planned,NA,483,687,-29.7,Scotland,Sep,2020
2020-09-13,S92000003,d,5,Planned,NA,439,555.5,-21,Scotland,Sep,2020
2020-09-20,S08000015,NA,1,Planned,NA,16,22,-27.3,NHS Ayrshire and Arran,Sep,2020
